year,trifd,frsid,facility,address,city,county,state,zip,lat,long,transfer,release
2018,14150NCNRG700GR,1.1E+11,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,14150,42.991128,-78.925194,0,691
2018,13367KRFTNUTICA,1.10001E+11,KRAFT HEINZ FOODS CO - LOWVILLE,7388 UTICA BLVD,LOWVILLE,LEWIS,NY,13367,43.77667,-75.48029,0,0
2018,14150NCNRG700GR,1.1E+11,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,14150,42.991128,-78.925194,0,1526
2018,11803MRCNC51COM,1.1E+11,AMERICAN CASTING & MANUFACTURING CORP,51 COMMERCIAL ST,PLAINVIEW,NASSAU,NY,11803,40.7887,-73.4653,0,0.414
2018,10461FRDMS1400F,1.1E+11,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,40.83902,-73.84103,0,0
2018,11232NRRWS53RDS,1.10008E+11,NARROWS GENERATING STATION,53RD ST & 1ST AVE,BROOKLYN,KINGS,NY,11232,40.650889,-74.027889,0,0.43
2018,13021GLDSP1GOUL,1.10009E+11,XYLEM WATER SYSTEMS USA LLC,1 GOULDS DR,AUBURN,CAYUGA,NY,13021,42.92328,-76.5912,10303,251
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0,0
2018,14527TRNSL1789T,1.1E+11,FERRO ELECTRONIC MATERIALS,1789 TRANSELCO DR,PENN YAN,YATES,NY,14527,42.67579,-76.94419,0,88
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0,0
2018,12533PNTGNHUDSN,1.10007E+11,PENTAGON TECHNOLOGIES,"HUDSON VALLEY RESEARCH PARK 2070 RT 52, BLDG 300",HOPEWELL JUNCTION,DUTCHESS,NY,12533,41.54464,-73.82896,5510,0
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0.02,0.05667
2018,14527TRNSL1789T,1.1E+11,FERRO ELECTRONIC MATERIALS,1789 TRANSELCO DR,PENN YAN,YATES,NY,14527,42.67579,-76.94419,46,46
2018,12533PNTGNHUDSN,1.10007E+11,PENTAGON TECHNOLOGIES,"HUDSON VALLEY RESEARCH PARK 2070 RT 52, BLDG 300",HOPEWELL JUNCTION,DUTCHESS,NY,12533,41.54464,-73.82896,22082,300
2018,1135WSCKNG3416C,1.1007E+11,USC - KINGS LLC - ON TIME,34-16 COLLEGE POINT BLVD,FLUSHING,QUEENS,NY,11354,40.76433,-73.836525,0,0
2018,13021GLDSP1GOUL,1.10009E+11,XYLEM WATER SYSTEMS USA LLC,1 GOULDS DR,AUBURN,CAYUGA,NY,13021,42.92328,-76.5912,27,27
2018,13460STDRD44SMA,1.10001E+11,STANDARD PRINTED CIRCUITS INC,44 S MAIN ST,SHERBURNE,CHENANGO,NY,13460,42.67207,-75.49619,564,1
2018,10461FRDMS1400F,1.1E+11,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,40.83902,-73.84103,0,0
2018,10461FRDMS1400F,1.1E+11,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,40.83902,-73.84103,0,0
2018,13101PLKVLRT11R,1.10007E+11,POLKVILLE CRUSHED STONE/SUIT-KOTE TERMINAL,RT 11 R D.# 1,MC GRAW,CORTLAND,NY,13101,42.591944,-76.15,0,0.3786985
2018,13021GLDSP1GOUL,1.10009E+11,XYLEM WATER SYSTEMS USA LLC,1 GOULDS DR,AUBURN,CAYUGA,NY,13021,42.92328,-76.5912,11498.7,17.59
2018,10461FRDMS1400F,1.1E+11,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,40.83902,-73.84103,1,36.4
2018,10461FRDMS1400F,1.1E+11,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,40.83902,-73.84103,0,0
2018,13021GLDSP1GOUL,1.10009E+11,XYLEM WATER SYSTEMS USA LLC,1 GOULDS DR,AUBURN,CAYUGA,NY,13021,42.92328,-76.5912,22264,251
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0,0
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0,0
2018,13021GLDSP1GOUL,1.10009E+11,XYLEM WATER SYSTEMS USA LLC,1 GOULDS DR,AUBURN,CAYUGA,NY,13021,42.92328,-76.5912,10681,251
2018,1135WSCKNG3416C,1.1007E+11,USC - KINGS LLC - ON TIME,34-16 COLLEGE POINT BLVD,FLUSHING,QUEENS,NY,11354,40.76433,-73.836525,0,3.0701
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0,0
2018,11232NRRWS53RDS,1.10008E+11,NARROWS GENERATING STATION,53RD ST & 1ST AVE,BROOKLYN,KINGS,NY,11232,40.650889,-74.027889,0,134.6
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0.003,0.00802
2018,14527TRNSL1789T,1.1E+11,FERRO ELECTRONIC MATERIALS,1789 TRANSELCO DR,PENN YAN,YATES,NY,14527,42.67579,-76.94419,35058,35193
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0,0
2018,14218SPRKC33SPA,1.10004E+11,SOPARK CORP,3300 S PARK AVE,LACKAWANNA,ERIE,NY,14218,42.80972,-78.82396,898,0.395
2018,13827BMSYSROUTE,1.1E+11,LOCKHEED MARTIN RMS,1801 RT-17C,OWEGO,TIOGA,NY,13827,42.09544,-76.22401,8747,583
2018,13827BMSYSROUTE,1.1E+11,LOCKHEED MARTIN RMS,1801 RT-17C,OWEGO,TIOGA,NY,13827,42.09544,-76.22401,11150,2628.9
2018,12010MSTRDWALLI,1.1E+11,AMSTERDAM PRINTING & LITHO,166 WALLINS CORNERS RD,AMSTERDAM,MONTGOMERY,NY,12010,42.97198,-74.1759,0,1518
2018,1178WCNTRC15CMM,1.10071E+11,CONTRACT PHARMACAL CORP,150 COMMERCE DR,HAUPPAUGE,SUFFOLK,NY,11788,40.8106,-73.26013,6800,6800
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,0,2349
2018,14150FMCCR37SAW,1.1E+11,PEROXYCHEM LLC,35 SAWYER AVE,TONAWANDA,ERIE,NY,14150,42.9725,-78.925833,0,1190
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,858,947.1
2018,11232NRRWS53RDS,1.10008E+11,NARROWS GENERATING STATION,53RD ST & 1ST AVE,BROOKLYN,KINGS,NY,11232,40.650889,-74.027889,0,3.5
2018,10566THMRL1057L,1.1E+11,BASF COLORS & EFFECTS PEEKSKILL FACILITY,1057 LOWER S ST,PEEKSKILL,WESTCHESTER,NY,10566,41.27286,-73.93489,173901,6059
2018,14522GRFFT3849R,1.10008E+11,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,43.06192,-77.196765,0,0
2018,14150FMCCR37SAW,1.1E+11,PEROXYCHEM LLC,35 SAWYER AVE,TONAWANDA,ERIE,NY,14150,42.9725,-78.925833,0,13024
2018,14150FMCCR37SAW,1.1E+11,PEROXYCHEM LLC,35 SAWYER AVE,TONAWANDA,ERIE,NY,14150,42.9725,-78.925833,10726,120
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,44.3,65.2
2018,13827BMSYSROUTE,1.1E+11,LOCKHEED MARTIN RMS,1801 RT-17C,OWEGO,TIOGA,NY,13827,42.09544,-76.22401,124.243,171.743
2018,10994SFTYK5SNAK,1.10001E+11,SAFETY-KLEEN SYSTEMS WEST NYACK (WNN),50 SNAKE HILL RD,WEST NYACK,ROCKLAND,NY,10994,41.10318,-73.96317,0,537
2018,1290WPLTTS111QU,1.1002E+11,PLATTSBURGH QUARRY,111 QUARRY RD,PLATTSBURGH,CLINTON,NY,12901,44.71026,-73.47257,0,0.47984
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,0,67518
2018,1290WPLTTS111QU,1.1002E+11,PLATTSBURGH QUARRY,111 QUARRY RD,PLATTSBURGH,CLINTON,NY,12901,44.71026,-73.47257,0,0.00106
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,50334,48703
2018,10566THMRL1057L,1.1E+11,BASF COLORS & EFFECTS PEEKSKILL FACILITY,1057 LOWER S ST,PEEKSKILL,WESTCHESTER,NY,10566,41.27286,-73.93489,4.2,86.2
2018,1305WDVNCD6268E,1.1007E+11,ADVANCED MOTORS & DRIVES INC,6268 EAST MOLLOY ROAD,EAST SYRACUSE,ONONDAGA,NY,13057,43.09977,-76.08671,15000,0
2018,10566THMRL1057L,1.1E+11,BASF COLORS & EFFECTS PEEKSKILL FACILITY,1057 LOWER S ST,PEEKSKILL,WESTCHESTER,NY,10566,41.27286,-73.93489,0,154.2
2018,1430WSDDSF272KI,1.1006E+11,"U.S. DOD, USAF, NIAGARA FALLS ARS",2720 KIRKBRIDGE DRIVE,NIAGARA FALLS,NIAGARA,NY,143045001,43.115097,-78.93902,525.5,525.5
2018,10566THMRL1057L,1.1E+11,BASF COLORS & EFFECTS PEEKSKILL FACILITY,1057 LOWER S ST,PEEKSKILL,WESTCHESTER,NY,10566,41.27286,-73.93489,0,5193
2018,13827BMSYSROUTE,1.1E+11,LOCKHEED MARTIN RMS,1801 RT-17C,OWEGO,TIOGA,NY,13827,42.09544,-76.22401,0,1650
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,0.0125,4.25319
2018,1400WSTLBR7869R,1.10071E+11,STEEL & O'BRIEN MANUFACTURING INC,7869 ROUTE 98,ARCADE,WYOMING,NY,14009,42.52558,-78.41212,52915,2448
2018,10509LMTHR391RT,1.10041E+11,LAMOTHERMIC CORP,391 RT 312,BREWSTER,PUTNAM,NY,10509,41.4329,-73.6192,6993,0
2018,10509LMTHR391RT,1.10041E+11,LAMOTHERMIC CORP,391 RT 312,BREWSTER,PUTNAM,NY,10509,41.4329,-73.6192,14750,0
2018,14207FRNTR1740E,1.1E+11,FRONTIER HOT DIP GALVANIZING INC,1740 ELMWOOD AVE,BUFFALO,ERIE,NY,14207,42.94489,-78.87835,0,22.4
2018,1302WDWDSL153CL,1.10069E+11,D&W DIESEL INC,1503 CLARK STREET RD,AUBURN,CAYUGA,NY,13021,42.927857,-76.619087,0,0
2018,12010MSTRDWALLI,1.1E+11,AMSTERDAM PRINTING & LITHO,166 WALLINS CORNERS RD,AMSTERDAM,MONTGOMERY,NY,12010,42.97198,-74.1759,16167,0
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,407,511.1
2018,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,4149.3,4250.3
2018,1430WSDDSF272KI,1.1006E+11,"U.S. DOD, USAF, NIAGARA FALLS ARS",2720 KIRKBRIDGE DRIVE,NIAGARA FALLS,NIAGARA,NY,143045001,43.115097,-78.93902,79,79
2018,1400WSTLBR7869R,1.10071E+11,STEEL & O'BRIEN MANUFACTURING INC,7869 ROUTE 98,ARCADE,WYOMING,NY,14009,42.52558,-78.41212,41891,1938
2018,14891CNTRL20FAI,1.1002E+11,CENTRAL ASPHALT,20 FAIRGROUND LN,WATKINS GLEN,SCHUYLER,NY,14891,42.368745,-76.866509,0,0.2480625
2018,1214WSPRGP58RIV,1.10002E+11,SPRAGUE RENSSELAER TERMINAL,58 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.615222,-73.750528,0,0
2018,1350WMTTBR811ED,1.10002E+11,MATT BREWERY CO INC,811 EDWARD STREET,UTICA,ONEIDA,NY,13502,43.10346,-75.24403,3138.12,452.88
2018,1214WSPRGP58RIV,1.10002E+11,SPRAGUE RENSSELAER TERMINAL,58 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.615222,-73.750528,1.81,627.49
2018,1214WSPRGP58RIV,1.10002E+11,SPRAGUE RENSSELAER TERMINAL,58 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.615222,-73.750528,0.99,99.15
2018,1350WMTTBR811ED,1.10002E+11,MATT BREWERY CO INC,811 EDWARD STREET,UTICA,ONEIDA,NY,13502,43.10346,-75.24403,574,28.8
2018,10472JNNCN1465B,1.10021E+11,USC - JENNA LLC,1465 BRONX RIVER AVE,BRONX,BRONX,NY,10472,40.835771,-73.877738,0,0
2018,11933BNSLM462GR,1.10031E+11,ANCHOR AN OLDCASTLE CO,4062 GRUMMAN BLVD BLDG 701C,CALVERTON,SUFFOLK,NY,11933,40.90465,-72.81038,0,0.1
2018,1214WSPRGP58RIV,1.10002E+11,SPRAGUE RENSSELAER TERMINAL,58 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.615222,-73.750528,0,0
2018,1214WSPRGP58RIV,1.10002E+11,SPRAGUE RENSSELAER TERMINAL,58 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.615222,-73.750528,0,0
2018,1230WTCHFB679MA,1.10071E+11,ELECTRO FIBER TECHNOLOGIES,679 MARIAVILLE RD,SCHENECTADY,SCHENECTADY,NY,12306,42.79482,-74.00872,824,1392
2018,1214WSPRGP58RIV,1.10002E+11,SPRAGUE RENSSELAER TERMINAL,58 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.615222,-73.750528,0,0
2018,12564PWLNG157CH,1.1E+11,PAWLING ENGINEERED PRODUCTS,157 CHARLES COLMAN BLVD,PAWLING,DUTCHESS,NY,12564,41.57021,-73.59956,0.02,0.02
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,1.25
2018,10472JNNCN1465B,1.10021E+11,USC - JENNA LLC,1465 BRONX RIVER AVE,BRONX,BRONX,NY,10472,40.835771,-73.877738,0,4.0951
2018,14891CNTRL20FAI,1.1002E+11,CENTRAL ASPHALT,20 FAIRGROUND LN,WATKINS GLEN,SCHUYLER,NY,14891,42.368745,-76.866509,0,0.00945
2018,1214WSPRGP58RIV,1.10002E+11,SPRAGUE RENSSELAER TERMINAL,58 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.615222,-73.750528,0,0
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,23076
2018,13322HMGNS2395M,1.1E+11,PRATT & WHITNEY - HMI METAL POWDERS,2395 MAIN ST,CLAYVILLE,ONEIDA,NY,13322,42.978,-75.25,34277,76
2018,12564PWLNG157CH,1.1E+11,PAWLING ENGINEERED PRODUCTS,157 CHARLES COLMAN BLVD,PAWLING,DUTCHESS,NY,12564,41.57021,-73.59956,0.37,0.37
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,2578
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,17700
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,417
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,19020
2018,13322HMGNS2395M,1.1E+11,PRATT & WHITNEY - HMI METAL POWDERS,2395 MAIN ST,CLAYVILLE,ONEIDA,NY,13322,42.978,-75.25,16307,10
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,54614
2018,12564PWLNG157CH,1.1E+11,PAWLING ENGINEERED PRODUCTS,157 CHARLES COLMAN BLVD,PAWLING,DUTCHESS,NY,12564,41.57021,-73.59956,0,0
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,5739
2018,13322HMGNS2395M,1.1E+11,PRATT & WHITNEY - HMI METAL POWDERS,2395 MAIN ST,CLAYVILLE,ONEIDA,NY,13322,42.978,-75.25,218107,114
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,64457
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,1044
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,34.19
2018,13322HMGNS2395M,1.1E+11,PRATT & WHITNEY - HMI METAL POWDERS,2395 MAIN ST,CLAYVILLE,ONEIDA,NY,13322,42.978,-75.25,72125,28
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,11117
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,24140
2018,12189NRTNC10THA,1.1E+11,SAINT-GOBAIN ABRASIVES,2600 TENTH AVE,WATERVLIET,ALBANY,NY,12189,42.738,-73.71,10718.84,3623.16
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,1.9352
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,22.75
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,149006
2018,14225CPRND3101B,1.1E+11,INGERSOLL RAND CO,3101 BROADWAY,BUFFALO,ERIE,NY,14225,42.90323,-78.76075,12935.33,46.304
2018,14302CCDNT4700B,1.1E+11,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14304,43.08275,-79.008583,0,242
2018,13492TCCRPHALSE,1.1E+11,TECT UTICA,8273 HALSEY RD,WHITESBORO,ONEIDA,NY,13492,43.1078,-75.3381,5567.1,5568
2018,12095BMCJHUNION,1.10001E+11,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.992519,-74.390817,9.12,725.34
2018,13492TCCRPHALSE,1.1E+11,TECT UTICA,8273 HALSEY RD,WHITESBORO,ONEIDA,NY,13492,43.1078,-75.3381,81571,179
2018,12095BMCJHUNION,1.10001E+11,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.992519,-74.390817,1283.04,1668.96
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,278
2018,12883NTRNTSHORE,1.1E+11,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,0,11840
2018,1452WWSTRN1842C,1.10071E+11,WESTERN NEW YORK CHEESE ENTERPRISE LLC,1842 CRAIG RD,PAVILION,LIVINGSTON,NY,14525,42.861563,-77.94462,0.12,0
2018,1452WWSTRN1842C,1.10071E+11,WESTERN NEW YORK CHEESE ENTERPRISE LLC,1842 CRAIG RD,PAVILION,LIVINGSTON,NY,14525,42.861563,-77.94462,20514,0
2018,14225CPRND3101B,1.1E+11,INGERSOLL RAND CO,3101 BROADWAY,BUFFALO,ERIE,NY,14225,42.90323,-78.76075,14888.68,1.643
2018,1230WFRTTC215TE,1.10033E+11,DSM NUTRITIONAL PRODUCTS,2105 TECHNOLOGY DR,SCHENECTADY,SCHENECTADY,NY,12308,42.83456,-73.92296,466,501.6
2018,14302CCDNT4700B,1.1E+11,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14304,43.08275,-79.008583,71,72.45
2018,13492TCCRPHALSE,1.1E+11,TECT UTICA,8273 HALSEY RD,WHITESBORO,ONEIDA,NY,13492,43.1078,-75.3381,45884,833
2018,12095BMCJHUNION,1.10001E+11,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.992519,-74.390817,9.4,1747.4
2018,12095BMCJHUNION,1.10001E+11,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.992519,-74.390817,0.86,1.17
2018,14302CCDNT4700B,1.1E+11,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14304,43.08275,-79.008583,0,0
2018,13440SPRGWRAILR,1.1002E+11,OMEGA WIRE INC - ROME PLANT,900 RAILROAD ST,ROME,ONEIDA,NY,13440,43.204689,-75.442833,8048,655
2018,11743TLPHN770PA,1.10001E+11,TELEPHONICS CORP,770 PARK AVE,HUNTINGTON,SUFFOLK,NY,11743,40.85869,-73.39371,266,0
2018,1294WLYMPCSTATE,1.10067E+11,OLYMPIC SPORTS COMPLEX,STATE HIGHWAY 73 - BOBRUN ROAD,LAKE PLACID,ESSEX,NY,12946,44.219757,-73.920873,0,5
2018,12095BMCJHUNION,1.10001E+11,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.992519,-74.390817,21245.9,29.14
2018,1230WFRTTC215TE,1.10033E+11,DSM NUTRITIONAL PRODUCTS,2105 TECHNOLOGY DR,SCHENECTADY,SCHENECTADY,NY,12308,42.83456,-73.92296,500,500
2018,12095BMCJHUNION,1.10001E+11,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.992519,-74.390817,0.6,9503.68
2018,14225CPRND3101B,1.1E+11,INGERSOLL RAND CO,3101 BROADWAY,BUFFALO,ERIE,NY,14225,42.90323,-78.76075,10525.01,1.029
2018,14302CCDNT4700B,1.1E+11,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14304,43.08275,-79.008583,1829.028,0.27365
2018,14302CCDNT4700B,1.1E+11,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14304,43.08275,-79.008583,0,652
2018,1230WFRTTC215TE,1.10033E+11,DSM NUTRITIONAL PRODUCTS,2105 TECHNOLOGY DR,SCHENECTADY,SCHENECTADY,NY,12308,42.83456,-73.92296,3848,4372.2
2018,14120BTTNF1174E,1.10001E+11,BATTENFELD GREASE & OIL CORPN Y,1174 ERIE AVE,NORTH TONAWANDA,NIAGARA,NY,14120,43.05081,-78.84771,0,0
2018,12144STRLN33RIV,1.1E+11,AMRI RENSSELAER INC,33 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.631528,-73.749778,27979,27054.04
2018,14860GRFFT8571R,1.10006E+11,GRIFFITH ENERGY - LODI,8571 STATE RT 414,LODI,SENECA,NY,14860,42.60773,-76.82668,0,0
2018,14860GRFFT8571R,1.10006E+11,GRIFFITH ENERGY - LODI,8571 STATE RT 414,LODI,SENECA,NY,14860,42.60773,-76.82668,0,0
2018,14860GRFFT8571R,1.10006E+11,GRIFFITH ENERGY - LODI,8571 STATE RT 414,LODI,SENECA,NY,14860,42.60773,-76.82668,0,0
2018,1137WFRRRB56224,1.10069E+11,USC - FERRARA BROTHERS LLC - MASPETH,56-22 49TH ST,MASPETH,QUEENS,NY,11378,40.72591,-73.91948,0,14.7405
2018,14860GRFFT8571R,1.10006E+11,GRIFFITH ENERGY - LODI,8571 STATE RT 414,LODI,SENECA,NY,14860,42.60773,-76.82668,0,0
2018,14120BTTNF1174E,1.10001E+11,BATTENFELD GREASE & OIL CORPN Y,1174 ERIE AVE,NORTH TONAWANDA,NIAGARA,NY,14120,43.05081,-78.84771,0,0
2018,14860GRFFT8571R,1.10006E+11,GRIFFITH ENERGY - LODI,8571 STATE RT 414,LODI,SENECA,NY,14860,42.60773,-76.82668,0,0
2018,12144STRLN33RIV,1.1E+11,AMRI RENSSELAER INC,33 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.631528,-73.749778,4894.94,159.66
2018,1430WLLDWS56NIA,1.1001E+11,ALLIED WASTE NIAGARA FALLS LANDFILL,5600 NIAGARA FALLS BLVD,NIAGARA FALLS,NIAGARA,NY,14304,43.09046,-78.99816,0,119.49
2018,12144STRLN33RIV,1.1E+11,AMRI RENSSELAER INC,33 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.631528,-73.749778,0,11504.68
2018,1430WLLDWS56NIA,1.1001E+11,ALLIED WASTE NIAGARA FALLS LANDFILL,5600 NIAGARA FALLS BLVD,NIAGARA FALLS,NIAGARA,NY,14304,43.09046,-78.99816,3.09,9477.09
2018,14120NCRND100ME,1.10064E+11,AN-COR INDUSTRIAL PLASTICS,900 NIAGARA FALLS BLVD.,NORTH TONAWANDA,NIAGARA,NY,14120,43.05971,-78.8394,0,12990
2018,12144STRLN33RIV,1.1E+11,AMRI RENSSELAER INC,33 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.631528,-73.749778,1054,4986.6
2018,1143WCLPNJKENNE,1.10008E+11,CALPINE JFK ENERGY CENTER,KENNEDY INTL AIRPORT BLDG 49,JAMAICA,QUEENS,NY,11430,40.6468,-73.7851,0,13438
2018,1430WLLDWS56NIA,1.1001E+11,ALLIED WASTE NIAGARA FALLS LANDFILL,5600 NIAGARA FALLS BLVD,NIAGARA FALLS,NIAGARA,NY,14304,43.09046,-78.99816,0,1250.84
